comment_id,brand,comment_text,like_count,create_time,platform,user_name,text_length,clean_text,tokenized_text,sentiment_label,sentiment_score,source
f9424e4113daba23ba81,katinat,"Từng viên Trân Châu Matcha Dừa xanh mướt được vo tròn tỉ mỉ, dẻo dẻo dai dai ôm trọn phần dừa sấy giòn sừn sựt ẩn bên trong, hài hoà cùng tầng matcha chất lượng được thu hoạch vùng Shizuoka, Nhật Bản, khi kết hợp cùng phong vị Trà Sữa và Matcha đặc trưng của KATINAT hứa hẹn mang đến cho Katies trải nghiệm vị giác đầy lưu luyến, để lại dư vị khó quên.",0,2026-04-03 14:12:10.000000,Facebook,,352,từng viên trân châu matcha dừa xanh mướt được vo tròn tỉ mỉ dẻo dẻo dai dai ôm trọn phần dừa sấy giòn sừn sựt ẩn bên trong hài hoà cùng tầng matcha chất lượng được thu hoạch vùng shizuoka nhật bản khi kết hợp cùng phong vị trà_sữa và matcha đặc trưng của katinat hứa hẹn mang đến cho katies trải nghiệm vị giác đầy lưu luyến để lại dư vị khó quên,từng viên trân_châu_matcha dừa xanh mướt được vo tròn tỉ_mỉ dẻo_dẻo dai_dai_ôm trọn phần dừa_sấy giòn sừn sựt_ẩn bên trong hài_hòa cùng tầng matcha chất_lượng được thu_hoạch_vùng shizuoka nhật_bản khi kết_hợp cùng phong_vị trà_sữa và matcha đặc_trưng của katinat hứa_hẹn mang đến cho katies trải_nghiệm vị_giác đầy lưu_luyến để lại dư_vị khó quên,Neutral,1.0,predicted
63f445d55330ad2e68bb,katinat,"Như một lời mời nhẹ nhàng cho những khoảnh khắc thưởng thức trọn vẹn, Trân Châu Matcha Dừa sẵn sàng đón Katies ghé trải nghiệm cùng những phong vị KATINAT từ 05/04/2026!",0,2026-04-03 14:12:10.000000,Facebook,,169,như một lời mời nhẹ nhàng cho những khoảnh khắc thưởng thức trọn vẹn trân châu matcha dừa sẵn sàng đón katies ghé trải nghiệm cùng những phong vị katinat từ,như một lời mời nhẹ_nhàng cho những khoảnh_khắc thưởng_thức trọn_vẹn trân_châu_matcha dừa sẵn_sàng đón katies ghé trải_nghiệm cùng những phong_vị katinat từ,Neutral,0.5,predicted
e9f8d82104601ec06a4c,katinat,Thương mời Katies đến nhâm nhi phong vị KATINAT cùng Trân Châu Matcha Dừa từ ngày 05/04/2026 nha!,0,2026-04-03 14:12:10.000000,Facebook,,97,thương mời katies đến nhâm nhi phong vị katinat cùng trân châu matcha dừa từ ngày nha,thương mời katies đến nhâm_nhi phong_vị katinat cùng trân_châu_matcha dừa từ ngày nha,Neutral,1.0,predicted
bbeac2f1ef413418b303,katinat,"Các ""thợ săn matcha"" không thể không thử món này đâu nha!!!",0,2026-04-03 14:12:10.000000,Facebook,,59,các thợ săn matcha không thể không thử món này đâu nha,các thợ_săn matcha không_thể không thử món này đâu nha,Neutral,0.9810934662818908,predicted
93e5f497fda013a562d2,katinat,Jamie LeHà Ngọc Hân chắc mẹLoan Vomê,0,2026-04-03 14:12:10.000000,Facebook,,36,jamie lehà ngọc hân chắc mẹloan vomê,jamie lehà ngọc hân chắc mẹloan vomê,Neutral,0.9944085478782654,predicted
3c9d392c984a5195a5b5,katinat,Hà Ngọc Hân chắc mẹLoan Vomê,0,2026-04-03 14:12:10.000000,Facebook,,28,hà ngọc hân chắc mẹloan vomê,hà ngọc hân chắc mẹloan vomê,Neutral,0.9957379102706908,predicted
863f70f3df01b53d6ace,katinat,KATINAT CHÍNH THỨC CÓ MẶT TẠI RẠCH GIÁ,0,2026-03-28 13:07:51.000000,Facebook,,38,katinat chính thức có mặt tại rạch giá,katinat chính_thức có_mặt tại rạch giá,Neutral,1.0,predicted
dc00bcaae29e4f808e6e,katinat,KATINAT mang Trà Sữa Chôm Chôm cùng “Bắp-bi” đến với Katies Rạch Giá rồi đây,0,2026-03-28 13:07:51.000000,Facebook,,76,katinat mang trà_sữa chôm chôm cùng bắp bi đến với katies rạch giá rồi đây,katinat mang trà_sữa chôm_chôm cùng bắp_bi đến với katies rạch giá rồi đây,Neutral,1.0,predicted
a4aa5f33f374f25bbcaa,katinat,Hẹn Katies tại KATINAT đầu tiên tại Rạch Giá nhé!,0,2026-03-28 13:07:51.000000,Facebook,,49,hẹn katies tại katinat đầu tiên tại rạch giá nhé,hẹn katies tại katinat đầu_tiên tại rạch giá nhé,Neutral,1.0,predicted
1291612b0e05608044ec,katinat,"Katies nhớ ghé KATINAT Rạch Giá nhâm nhi Matcha Bắp-bi, nhận quà tân gia hấp dẫn nhaaa",0,2026-03-28 13:07:51.000000,Facebook,,86,katies nhớ ghé katinat rạch giá nhâm nhi matcha bắp bi nhận quà tân gia hấp dẫn nhaaa,katies nhớ ghé katinat rạch giá nhâm_nhi matcha bắp bi_nhận quà tân_gia hấp_dẫn nhaaa,Neutral,1.0,predicted
714f580e38b22128f5d5,katinat,Tác giảKATINATNắng chiều lên ảnh xinh lung linh,0,2026-03-28 13:07:51.000000,Facebook,,47,tác giảkatinatnắng chiều lên ảnh xinh lung linh,tác giảkatinatnắng chiều lên ảnh xinh lung_linh,Neutral,0.975527286529541,predicted
2827844c115660e25e63,katinat,Nắng chiều lên ảnh xinh lung linh,0,2026-03-28 13:07:51.000000,Facebook,,33,nắng chiều lên ảnh xinh lung linh,nắng chiều lên ảnh xinh lung_linh,Positive,0.9829472899436952,predicted
ecd006243a7618ce374a,katinat,Trần Thị Thanh ThảoThêm 1 cái ở Long Xuyên nữa nha sốppppp,0,2026-03-28 13:07:51.000000,Facebook,,58,trần thị thanh thảothêm cái ở long xuyên nữa nha sốppppp,trần thị_thanh thảothêm cái ở long xuyên nữa nha sốppppp,Neutral,0.8822552561759949,predicted
2e4f9eecd74473578752,katinat,Thêm 1 cái ở Long Xuyên nữa nha sốppppp,0,2026-03-28 13:07:51.000000,Facebook,,39,thêm cái ở long xuyên nữa nha sốppppp,thêm cái ở long xuyên nữa nha sốppppp,Neutral,0.6937494874000549,predicted
0060ef8ca606f99f263e,katinat,Mai HồngNhi Lưumai khai trương kìa babeeee,0,2026-03-28 13:07:51.000000,Facebook,,42,mai hồngnhi lưumai khai trương kìa babeeee,mai hồngnhi_lưumai khai_trương kìa babeeee,Neutral,0.9358211159706116,predicted
d67d9d2d6f0463872f09,katinat,Nhi Lưumai khai trương kìa babeeee,0,2026-03-28 13:07:51.000000,Facebook,,34,nhi lưumai khai trương kìa babeeee,nhi lưumai khai_trương kìa babeeee,Neutral,0.7680603861808777,predicted
a545ee38c4798d9dbd56,katinat,"Để thêm mấy cái tivi coi đá banh, 1 xe cơm sườn ở trước nửa là y gan cái vibes bán cơm tấm cf sáng của rg",0,2026-03-28 13:07:51.000000,Facebook,,105,để thêm mấy cái tivi coi đá banh xe cơm sườn ở trước nửa là y gan cái vibes bán cơm tấm cf sáng của rg,để thêm mấy cái tivi coi đá banh xe cơm_sườn ở trước nửa là y_gan cái vibes bán cơm tấm cf sáng của rg,Neutral,0.7411430478096008,predicted
346426193184fc7b3abf,katinat,Lên thử matcha bắp bi .,0,2026-03-28 13:07:51.000000,Facebook,,23,lên thử matcha bắp bi,lên thử matcha bắp_bi,Neutral,0.9949973821640016,predicted
facee08dd746c121bdd5,katinat,Thủy TiênLâm Hoàng Pháp triển ko út,0,2026-03-28 13:07:51.000000,Facebook,,35,thủy tiênlâm hoàng pháp triển không út,thủy tiênlâm hoàng_pháp triển không út,Neutral,0.9776234030723572,predicted
034f5578acee24a9a68d,katinat,"CHÀO ĐÓN KATINAT THỨ 03 ""CẬP BẾN"" VŨNG TÀU!!!",0,2026-03-29 11:07:56.000000,Facebook,,45,chào đón katinat thứ cập bến vũng tàu,chào_đón katinat thứ_cập bến vũng tàu,Neutral,1.0,predicted
7d1d8468b0378ff47a60,katinat,"Hiện diện giữa lòng thành phố với vị trí đắc địa ngay khu ẩm thực sôi động, KATINAT Hoàng Hoa Thám mang đến một không gian thoáng đãng cùng view hoàng hôn bên núi hồ thơ mộng.",0,2026-03-29 11:07:56.000000,Facebook,,175,hiện diện giữa lòng thành phố với vị trí đắc địa ngay khu ẩm thực sôi động katinat hoàng hoa thám mang đến một không gian thoáng đãng cùng view hoàng hôn bên núi hồ thơ mộng,hiện_diện giữa lòng thành_phố với vị_trí đắc_địa ngay khu ẩm_thực sôi_động katinat_hoàng hoa thám_mang đến một không_gian thoáng đãng cùng view hoàng_hôn bên núi hồ thơ_mộng,Neutral,1.0,predicted
3f780dd3f8791143d193,katinat,"KATINAT Hoàng Hoa Thám đã sẵn sàng đón Katies đến săn Bắp-bi, ngắm hoàng hôn rực rỡ và tận hưởng các phong vị độc đáo đến tận 12h đêm mỗi ngày tại:128 Hoàng Hoa Thám, Phường Vũng Tàu, TP. Hồ Chí Minh.",0,2026-03-29 11:07:56.000000,Facebook,,200,katinat hoàng hoa thám đã sẵn sàng đón katies đến săn bắp bi ngắm hoàng hôn rực rỡ và tận hưởng các phong vị độc đáo đến tận h đêm mỗi ngày tại hoàng hoa thám phường vũng tàu tp hồ chí minh,katinat_hoàng hoa_thám đã sẵn_sàng đón katies đến săn bắp_bi ngắm hoàng_hôn rực_rỡ và tận_hưởng các phong_vị độc_đáo đến tận h đêm mỗi ngày tại hoàng_hoa thám_phường vũng tàu tp hồ chí_minh,Neutral,1.0,predicted
ac9ce9f4f2b847b80635,katinat,"128 Hoàng Hoa Thám, Phường Vũng Tàu, TP. Hồ Chí Minh.",0,2026-03-29 11:07:56.000000,Facebook,,53,hoàng hoa thám phường vũng tàu tp hồ chí minh,hoàng hoa thám_phường vũng tàu tp hồ chí_minh,Neutral,0.994858980178833,predicted
fa069f14fe74c822b963,katinat,"Mừng khai trương, từ 30/03-01/04 KATINAT Hoàng Hoa Thám mang đến cho Katies nhiều quà hấp dẫn:",0,2026-03-29 11:07:56.000000,Facebook,,94,mừng khai trương từ katinat hoàng hoa thám mang đến cho katies nhiều quà hấp dẫn,mừng khai_trương từ katinat_hoàng hoa thám_mang đến cho katies nhiều quà hấp_dẫn,Neutral,1.0,predicted
0568ac72dc21a0a5815b,katinat,Nhận 01 Quạt nhựa Cầm Tay Trái Mít/ Quạt Nhựa Cầm Tay Bowtiful Christmas cho hoá đơn từ 199K.,0,2026-03-29 11:07:56.000000,Facebook,,93,nhận quạt nhựa cầm tay trái mít quạt nhựa cầm tay bowtiful christmas cho hoá đơn từ k,nhận quạt nhựa cầm tay_trái mít quạt nhựa cầm tay bowtiful christmas cho hóa đơn_từ k,Neutral,0.9977645874023438,predicted
5f6226c81942ccdb52ce,katinat,Ghé chung vui cùng KATINAT Hoàng Hoa Thám - Vũng Tàu thôi Katies ơi!,0,2026-03-29 11:07:56.000000,Facebook,,68,ghé chung vui cùng katinat hoàng hoa thám vũng tàu thôi katies ơi,ghé chung vui cùng katinat_hoàng hoa thám_vũng tàu thôi katies ơi,Neutral,1.0,predicted
e5b585678f8890941cf1,katinat,Gửi tin nhắn,0,2026-03-29 11:07:56.000000,Facebook,,12,gửi tin nhắn,gửi tin nhắn,Neutral,0.9965241551399232,predicted
447717edc93c853021f1,katinat,"Em leo lên trển em khát nước quá, mà em thèm ly cóc đác",0,2026-03-29 11:07:56.000000,Facebook,,55,em leo lên trển em khát nước quá mà em thèm ly cóc đác,em leo lên trển em khát nước quá mà em thèm_ly cóc_đác,Neutral,0.5,predicted
fd6b438f1b9565d48f88,katinat,nha trang nha,0,2026-03-29 11:07:56.000000,Facebook,,13,nha trang nha,nha trang_nha,Neutral,0.9858616590499878,predicted
ca0bf6b6e95449ae6b40,katinat,Phương Ôngủa cái quán cũ chèm bẹp bữa đi ngang nay thành Katinat rùi kìa,0,2026-03-29 11:07:56.000000,Facebook,,72,phương ôngủa cái quán cũ chèm bẹp bữa đi ngang nay thành katinat rùi kìa,phương ôngủa cái quán cũ chèm bẹp bữa đi ngang nay thành katinat rùi kìa,Neutral,0.5,predicted
f384ba8a4b6858cb5493,katinat,PhAn HằNgPhan Sơn gần nhà lun nè cậu,0,2026-03-29 11:07:56.000000,Facebook,,36,phan hằngphan sơn gần nhà lun nè cậu,phan_hằngphan_sơn gần nhà lun nè cậu,Neutral,0.5,predicted
c6a29cc833e8926424d3,katinat,Phan Sơn gần nhà lun nè cậu,0,2026-03-29 11:07:56.000000,Facebook,,27,phan sơn gần nhà lun nè cậu,phan_sơn gần nhà lun nè cậu,Neutral,0.9528142213821412,predicted
6911d333bbda86e1f12c,katinat,Thanh VânHoa Hien Hauchổ hổm nè,0,2026-03-29 11:07:56.000000,Facebook,,31,thanh vânhoa hien hauchổ hổm nè,thanh vânhoa hien hauchổ hổm nè,Neutral,0.9908486604690552,predicted
122b0b9f64bae6e868fb,katinat,Chu HienVũ Bích DânTrịnh Mạnh Linhcó chỗ tụ họp mới rồi đây,0,2026-03-29 11:07:56.000000,Facebook,,59,chu hienvũ bích dântrịnh mạnh linhcó chỗ tụ họp mới rồi đây,chu_hienvũ bích_dântrịnh mạnh linhcó chỗ tụ_họp mới rồi_đây,Neutral,0.9920817613601683,predicted
e88354ac2e03346394e2,katinat,Lê Hoàng Yến NhiDi Linh Vũđiii,0,2026-03-29 11:07:56.000000,Facebook,,30,lê hoàng yến nhidi linh vũđiii,lê_hoàng yến nhidi linh_vũđiii,Neutral,0.9909405708312988,predicted
14affb0e3d4ae76a89ef,katinat,m xong goy,0,2026-03-29 11:07:56.000000,Facebook,,10,m xong goy,m xong goy,Neutral,0.9945085644721984,predicted
70d94c3cbaf86c437149,katinat,Lê HoàngThơm nhất Vt cái view,0,2026-03-29 11:07:56.000000,Facebook,,29,lê hoàngthơm nhất vt cái view,lê hoàngthơm nhất vt cái view,Positive,0.9845390915870668,predicted
cea8188b459c2196205a,katinat,"HÀ NỘI ƠI, ""LÊN ĐỒ"" GHÉ KATINAT KIM MÃ NGAY!!",0,2026-05-04 09:19:53.000000,Facebook,,45,hà nội ơi lên đồ ghé katinat kim mã ngay,hà_nội ơi lên đồ ghé katinat kim_mã ngay,Neutral,1.0,predicted
5f6d98e6f2ce0e92ee4e,katinat,"Katies Hà Nội sẵn sàng lên đồ chưa, KATINAT Kim Mã đã lên đèn đến tận 00:00 cho những cuộc nói chuyện ""còn đang dang dở"" rồi đây!!",0,2026-05-04 09:19:53.000000,Facebook,,130,katies hà nội sẵn sàng lên đồ chưa katinat kim mã đã lên đèn đến tận cho những cuộc nói chuyện còn đang dang dở rồi đây,katies hà_nội sẵn_sàng lên đồ chưa katinat kim_mã đã lên_đèn đến tận cho những cuộc nói_chuyện còn đang dang_dở rồi_đây,Neutral,1.0,predicted
8c6d844fd20a5c210615,katinat,"Toạ lạc ngay tại tầng 1 Trung tâm thương mại Daeha, cận kề khách sạn Daewoo, KATINAT Kim Mã ôm trọn vị trí đắc địa, nhìn ra ngã tư Kim Mã - Liễu Giai tấp nập, lên đèn lung linh khi chiều tà buông. Nơi đây hứa hẹn là điểm dừng chân thoáng mát giữa phố phường tấp nập, trạm sạc năng lượng để Katies gặp gỡ trò chuyện và cùng nhâm nhi Trà Sữa Chôm Chôm!",0,2026-05-04 09:19:53.000000,Facebook,,350,toạ lạc ngay tại tầng trung tâm thương mại daeha cận kề khách sạn daewoo katinat kim mã ôm trọn vị trí đắc địa nhìn ra ngã tư kim mã liễu giai tấp nập lên đèn lung linh khi chiều tà buông nơi đây hứa hẹn là điểm dừng chân thoáng mát giữa phố phường tấp nập trạm sạc năng lượng để katies gặp gỡ trò chuyện và cùng nhâm nhi trà_sữa chôm chôm,tọa lạc ngay tại tầng trung_tâm thương_mại daeha_cận kề khách_sạn daewoo katinat kim_mã ôm trọn vị_trí đắc_địa nhìn ra ngã tư kim_mã liễu giai_tấp_nập lên_đèn lung_linh khi chiều_tà buông nơi đây hứa_hẹn là điểm dừng chân thoáng_mát giữa phố_phường tấp_nập trạm sạc năng_lượng để katies gặp_gỡ trò_chuyện và cùng nhâm_nhi trà_sữa chôm chôm,Neutral,1.0,predicted
c8e2304f793b8ee5db54,katinat,"KATINAT Kim Mã đã sẵn sàng mở cửa đón Katies ghé chơi từ 04/05/2026 tại:Ô số 101 Tầng 1 TTTM Daeha, số 360 Đường Kim Mã, Phường Giảng Võ",0,2026-05-04 09:19:53.000000,Facebook,,136,katinat kim mã đã sẵn sàng mở cửa đón katies ghé chơi từ tại ô số tầng tttm daeha số đường kim mã phường giảng võ,katinat kim_mã đã sẵn_sàng mở_cửa đón katies ghé chơi từ tại ô số tầng tttm daeha số đường kim_mã phường giảng_võ,Neutral,1.0,predicted
6cb50e3e19f120474f55,katinat,"Ô số 101 Tầng 1 TTTM Daeha, số 360 Đường Kim Mã, Phường Giảng Võ",0,2026-05-04 09:19:53.000000,Facebook,,64,ô số tầng tttm daeha số đường kim mã phường giảng võ,ô số tầng tttm daeha số đường kim_mã phường giảng_võ,Neutral,0.9976905584335328,predicted
94dedb31940cf3059bd3,katinat,"Katies Hà Nội ơi, lên lịch hẹn hò bạn bè tại KATINAT Kim Mã, cùng nhau nhâm nhi Trà Sữa Chôm Chôm và ngắm dòng người tấp nập nhé!",0,2026-05-04 09:19:53.000000,Facebook,,129,katies hà nội ơi lên lịch hẹn hò bạn bè tại katinat kim mã cùng nhau nhâm nhi trà_sữa chôm chôm và ngắm dòng người tấp nập nhé,katies hà_nội ơi lên lịch hẹn_hò bạn_bè tại katinat kim_mã cùng nhau nhâm_nhi trà_sữa chôm_chôm và ngắm dòng người tấp_nập nhé,Neutral,0.5,predicted
08329f5a1bbe0d2662c9,katinat,KATINAT Kim Mã lên đèn lung linh đợi Katies ghé thăm,0,2026-05-04 09:19:53.000000,Facebook,,52,katinat kim mã lên đèn lung linh đợi katies ghé thăm,katinat kim_mã lên_đèn lung_linh đợi katies ghé thăm,Neutral,1.0,predicted
f3640386d2b579ab809a,katinat,Trang Huyền có đi ôn lại kỉ niệm ko,0,2026-05-04 09:19:53.000000,Facebook,,35,trang huyền có đi ôn lại kỉ niệm không,trang huyền có đi ôn lại kỉ_niệm không,Neutral,0.9640618562698364,predicted
af6d9e1836afd78c42bd,katinat,Giang Phạm chả cần đi đâu xa nữa,0,2026-05-04 09:19:53.000000,Facebook,,32,giang phạm chả cần đi đâu xa nữa,giang_phạm chả cần đi đâu xa nữa,Positive,0.9785622954368592,predicted
e41425aace6573a46fb5,katinat,Phuong AnhBùi NgọcLinh Túcnếu chán Giảng Võ rồi thì sang Kim Mã nè =))),0,2026-05-04 09:19:53.000000,Facebook,,71,phuong anhbùi ngọclinh túcnếu chán giảng võ rồi thì sang kim mã nè,phuong anhbùi ngọclinh túcnếu chán giảng võ rồi thì sang kim_mã nè,Neutral,0.9871336221694946,predicted
51fdcbce139a492aff49,katinat,Duong Hạ AnChu Hồng Hàmới mà chưa đi được nè,0,2026-05-04 09:19:53.000000,Facebook,,44,duong hạ anchu hồng hàmới mà chưa đi được nè,duong hạ anchu hồng_hàmới mà chưa đi được nè,Neutral,0.9981279969215392,predicted
648991c5a75c65d0bfa4,katinat,Lan AnhLinh Linhcó chốt thì đúng là hết ý view nè c,0,2026-05-04 09:19:53.000000,Facebook,,51,lan anhlinh linhcó chốt thì đúng là hết ý view nè c,lan anhlinh linhcó chốt thì đúng là hết ý_view nè c,Neutral,0.6817999482154846,predicted
8862d58bb1878bc9e986,katinat,Linh Linhcó chốt thì đúng là hết ý view nè c,0,2026-05-04 09:19:53.000000,Facebook,,44,linh linhcó chốt thì đúng là hết ý view nè c,linh linhcó chốt thì đúng là hết ý_view nè c,Neutral,0.5056161284446716,predicted
0b9c8c74c53a5599450b,katinat,Chu Hồng Hạnhchill phết để mang con mèo ra bắt chuột,0,2026-05-04 09:19:53.000000,Facebook,,52,chu hồng hạnhchill phết để mang con mèo ra bắt chuột,chu_hồng hạnhchill_phết để mang con mèo ra bắt chuột,Positive,0.7893897294998169,predicted
4efd5005f6e7f1b662ec,katinat,"Vậy là lần cuối đi bên nhau... Bắp-bi Ơi!Chỉ còn ngày hôm nay là 03 phiên bản Ly ""Bắp-bi Ơi!"" sẽ chính thức nói lời chào tạm biệt Katies, nhường lại hào quang cho Bộ Sưu Tập Ly 30/4 ""Dệt Gấm Vóc Tự Hào"" toả sáng.Katies tranh thủ đến thăm Bắp-bi, và sẵn sàng săn sắc đỏ tự hào tại KATINAT khắp mọi miền Tổ Quốc vào ngày 18/04 nhé!",0,2026-04-17 07:02:03.000000,Facebook,,329,vậy là lần cuối đi bên nhau bắp bi ơi chỉ còn ngày hôm nay là phiên bản ly bắp bi ơi sẽ chính thức nói lời chào tạm biệt katies nhường lại hào quang cho bộ sưu tập ly dệt gấm vóc tự hào toả sáng katies tranh thủ đến thăm bắp bi và sẵn sàng săn sắc đỏ tự hào tại katinat khắp mọi miền tổ quốc vào ngày nhé,vậy là lần cuối đi bên nhau bắp_bi ơi chỉ còn ngày hôm_nay là phiên_bản ly_bắp bi ơi sẽ chính_thức nói lời chào tạm biệt_katies nhường lại hào_quang cho bộ sưu_tập ly_dệt gấm_vóc tự_hào tỏa sáng katies tranh_thủ đến thăm bắp_bi và sẵn_sàng săn_sắc đỏ tự_hào tại katinat khắp mọi miền tổ_quốc vào ngày nhé,Neutral,1.0,predicted
706ce8299cae6849c21d,katinat,Vậy là lần cuối đi bên nhau... Bắp-bi Ơi!,0,2026-04-17 07:02:03.000000,Facebook,,41,vậy là lần cuối đi bên nhau bắp bi ơi,vậy là lần cuối đi bên nhau bắp_bi ơi,Neutral,0.9766021370887756,predicted
3fffa04454dda9ad28a7,katinat,"Chỉ còn ngày hôm nay là 03 phiên bản Ly ""Bắp-bi Ơi!"" sẽ chính thức nói lời chào tạm biệt Katies, nhường lại hào quang cho Bộ Sưu Tập Ly 30/4 ""Dệt Gấm Vóc Tự Hào"" toả sáng.",0,2026-04-17 07:02:03.000000,Facebook,,171,chỉ còn ngày hôm nay là phiên bản ly bắp bi ơi sẽ chính thức nói lời chào tạm biệt katies nhường lại hào quang cho bộ sưu tập ly dệt gấm vóc tự hào toả sáng,chỉ còn ngày hôm_nay là phiên_bản ly_bắp bi ơi sẽ chính_thức nói lời chào tạm biệt_katies nhường lại hào_quang cho bộ sưu_tập ly_dệt gấm_vóc tự_hào tỏa sáng,Neutral,0.5,predicted
efa773a4c7f0132273bb,katinat,"Katies tranh thủ đến thăm Bắp-bi, và sẵn sàng săn sắc đỏ tự hào tại KATINAT khắp mọi miền Tổ Quốc vào ngày 18/04 nhé!",0,2026-04-17 07:02:03.000000,Facebook,,117,katies tranh thủ đến thăm bắp bi và sẵn sàng săn sắc đỏ tự hào tại katinat khắp mọi miền tổ quốc vào ngày nhé,katies tranh_thủ đến thăm bắp_bi và sẵn_sàng săn_sắc đỏ tự_hào tại katinat khắp mọi miền tổ_quốc vào ngày nhé,Neutral,0.5,predicted
d5b50c7f11e0483d94ef,katinat,500 anh em Katies đã sẵn sàng lan toả sắc đỏ tự hào chưa ta?!,0,2026-04-17 07:02:03.000000,Facebook,,61,anh em katies đã sẵn sàng lan toả sắc đỏ tự hào chưa ta,anh_em katies đã sẵn_sàng lan_tỏa sắc đỏ tự_hào chưa ta,Neutral,0.995544731616974,predicted
59ce86abea9e909d5711,katinat,Huỳnh TrầnLâm Tú Quỳnhsăn ngay và luôn,0,2026-04-17 07:02:03.000000,Facebook,,38,huỳnh trầnlâm tú quỳnhsăn ngay và luôn,huỳnh_trầnlâm tú_quỳnhsăn ngay và luôn,Neutral,0.9834190607070924,predicted
7fbc8a39278ecd17db06,katinat,Lâm Tú Quỳnhsăn ngay và luôn,0,2026-04-17 07:02:03.000000,Facebook,,28,lâm tú quỳnhsăn ngay và luôn,lâm_tú quỳnhsăn ngay và luôn,Neutral,0.9852842688560486,predicted
aa91707e761a3d806ec2,katinat,Hồng NgọcUyên HanaNgọc Thúyxinh dạ tr,0,2026-04-17 07:02:03.000000,Facebook,,37,hồng ngọcuyên hanangọc thúyxinh dạ tr,hồng ngọcuyên hanangọc_thúyxinh_dạ tr,Positive,0.8803397417068481,predicted
6c07244b468288b9cf5b,katinat,Huyền Nhung VũLinhh năm nay k có ai tụp ảnh trend cùng.,0,2026-04-17 07:02:03.000000,Facebook,,55,huyền nhung vũlinhh năm nay không có ai tụp ảnh trend cùng,huyền_nhung vũlinhh năm nay không có ai tụp ảnh trend cùng,Neutral,0.8883538246154785,predicted
fc91af4bb8c9f1231b4c,katinat,Hồ Thị Trúc LinhMai có ly mới r nè chị Tiểu My,0,2026-04-17 07:02:03.000000,Facebook,,46,hồ thị trúc linhmai có ly mới r nè chị tiểu my,hồ thị_trúc linhmai có ly mới r nè chị tiểu_my,Neutral,1.0,predicted
9a1a3d353bee5e22133c,katinat,Diễm My săn ly ở đâu thì được đây ta,0,2026-04-17 07:02:03.000000,Facebook,,36,diễm my săn ly ở đâu thì được đây ta,diễm my săn_ly ở đâu thì được đây ta,Neutral,0.9911881685256958,predicted
28091e891023732170a3,katinat,"Trong nhiều phi vụ mất cắp đang diễn ra tràn lan, 500 tấn Bắp Ngọt chất lượng cao từ vùng Đồng bằng Sông Cửu Long của KATINAT vẫn được bảo toàn tuyệt đối và hôm nay chính thức mở bữa tiệc Bắp cùng Katies với Bắp Xào, Bắp Nướng và Matcha Bắp-bi!!!",0,2026-04-01 04:00:31.000000,Facebook,,246,trong nhiều phi vụ mất cắp đang diễn ra tràn lan tấn bắp ngọt chất lượng cao từ vùng đồng bằng sông cửu long của katinat vẫn được bảo toàn tuyệt đối và hôm nay chính thức mở bữa tiệc bắp cùng katies với bắp xào bắp nướng và matcha bắp bi,trong nhiều phi_vụ mất_cắp đang diễn ra tràn_lan tấn bắp_ngọt chất_lượng cao từ vùng đồng_bằng sông cửu_long của katinat vẫn được bảo_toàn tuyệt_đối và hôm_nay chính_thức mở bữa tiệc bắp cùng katies với bắp_xào bắp_nướng và matcha bắp_bi,Neutral,1.0,predicted
67783d506da1d11d9d60,katinat,Thương mời Katies đến chung vui cùng KATINAT. Chi tiết mua tại:,0,2026-04-01 04:00:31.000000,Facebook,,63,thương mời katies đến chung vui cùng katinat chi tiết mua tại,thương mời katies đến chung vui cùng katinat chi_tiết mua tại,Neutral,1.0,predicted
9e973b9ba071221aab3f,katinat,Tác giảKATINATBé nào ngoan lại đây thưởng 1 miếng nè!!,0,2026-04-01 04:00:31.000000,Facebook,,54,tác giảkatinatbé nào ngoan lại đây thưởng miếng nè,tác giảkatinatbé nào ngoan lại đây thưởng miếng nè,Neutral,0.9953892230987548,predicted
e22c747d8ed76eaedebb,katinat,Bé nào ngoan lại đây thưởng 1 miếng nè!!,0,2026-04-01 04:00:31.000000,Facebook,,40,bé nào ngoan lại đây thưởng miếng nè,bé nào ngoan lại đây thưởng miếng nè,Neutral,0.96771639585495,predicted
dc02b316fd2d4f2fdec7,katinat,Đủ nắng hoa sẽ nởĐủ rồi Katinat ơi,0,2026-04-01 04:00:31.000000,Facebook,,34,đủ nắng hoa sẽ nởđủ rồi katinat ơi,đủ nắng hoa sẽ nởđủ rồi katinat ơi,Neutral,1.0,predicted
20669884adf98e7ca7cd,katinat,Đủ nắng hoa sẽ nở,0,2026-04-01 04:00:31.000000,Facebook,,17,đủ nắng hoa sẽ nở,đủ nắng hoa sẽ nở,Positive,0.6129884719848633,predicted
b40f101d0e0cb067e3ac,katinat,Nhung VõLý Ngọc Như Ýtui mún thử này bac,0,2026-04-01 04:00:31.000000,Facebook,,40,nhung võlý ngọc như ýtui mún thử này bac,nhung võlý_ngọc như ýtui_mún thử này bac,Neutral,0.9579687118530272,predicted
e7f9fa36d5174256e1a1,katinat,Lưu Vũ Cườngtrời ơi ngon dữ,0,2026-04-01 04:00:31.000000,Facebook,,27,lưu vũ cườngtrời ơi ngon dữ,lưu_vũ_cườngtrời ơi ngon dữ,Positive,0.9834180474281312,predicted
