comment_id,brand,comment_text,like_count,create_time,platform,clean_text,tokenized_text,processed_text,topic,ai_sentiment,ai_sentiment_confidence,ai_topic,human_sentiment
7451597586957740032,highlands,tên j v mấy ní,1,2024-12-23 20:24:27,TikTok,tên gì v mấy ní,tên gì v mấy ní,tên v ní,2,NEU,0.85,Khác/Chung,
7554203381176019968,highlands,món này nó do theo khẩu vị của m,0,2025-09-26 08:27:27,TikTok,món này nó do theo khẩu vị của mày,món này nó do theo khẩu_vị của mày,khẩu_vị mày,2,NEU,0.85,Hương vị/Chất lượng đồ uống,
-3163717877016370176,phuc_long,Tính ra chưa đc nghỉ làm. Mà đã bắt tạo cảm xúc ngày đi làm lại dòi. Ad ơi mình nhắc ad🙄,0,2026-04-30 02:50:41,Facebook,tính ra chưa được nghỉ làm. mà đã bắt tạo cảm xúc ngày đi làm lại dòi. ad ơi mình nhắc ad,tính ra chưa được nghỉ làm . mà đã bắt_tạo cảm_xúc ngày đi làm lại dòi . ad ơi mình nhắc ad,tính nghỉ . bắt_tạo cảm_xúc dòi . ad nhắc ad,2,NEU,0.85,Khác/Chung,
Y29tbWVudDoxNDA4MzI1NzMxMzM5NzAwXzEzMDU1MTM1NzE1MTc1MzQ=,phuc_long,"mình có thể thay thế ống hút và cây ghim khác được không shop, chứ uống chưa hết là ống hút mềm xìu rồi, còn cây ghim k làm gì được trong ly luôn á, muốn cần cái muỗng để húp từng muỗng nhỏ để thưởng thức và nhai đá, nên mong shop thay thế lại nhé.",15,2026-05-07 01:13:30,Facebook,"mình có thể thay thế ống hút và cây ghim khác được không shop, chứ uống chưa hết là ống hút mềm xìu rồi, còn cây ghim không làm gì được trong ly luôn á, muốn cần cái muỗng để húp từng muỗng nhỏ để thưởng thức và nhai đá, nên mong shop thay thế lại nhé.","mình có_thể thay_thế ống hút và cây ghim khác được không shop , chứ uống chưa hết là ống hút mềm_xìu rồi , còn cây ghim không làm gì được trong ly luôn á , muốn cần cái muỗng để húp từng muỗng nhỏ để thưởng_thức và nhai đá , nên mong_shop thay_thế lại nhé .","có_thể thay_thế ống hút cây ghim khác shop , chứ uống hết ống hút mềm_xìu , cây ghim ly á , muốn cần muỗng húp từng muỗng nhỏ thưởng_thức nhai đá , mong_shop thay_thế .",2,NEU,0.85,Dịch vụ/Cửa hàng,
7614446436738509824,phuc_long,Mua bnhiu đc ly vậy ạh,0,2026-03-07 16:41:19,TikTok,mua bnhiu được ly vậy ạh,mua bnhiu được ly vậy ạh,mua bnhiu ly ạh,2,NEU,0.85,Dịch vụ/Cửa hàng,
a7b2710e24512868b852,phuc_long,"Các món sẽ được phục vụ với thạch Collagen Nhuỵ Hoa Nghệ Tây sần sật, vàng óng, là món quà tuyệt vời cho cả làn da và sức khỏe.",0,2026-03-01 11:00:50,Facebook,"các món sẽ được phục vụ với thạch collagen nhuỵ hoa nghệ tây sần sật, vàng óng, là món quà tuyệt vời cho cả làn da và sức khỏe.","các món sẽ được phục_vụ với thạch_collagen nhụy hoa_nghệ_tây sần sật , vàng_óng , là món quà tuyệt_vời cho cả làn da và sức_khỏe .","phục_vụ thạch_collagen nhụy hoa_nghệ_tây sần sật , vàng_óng , quà tuyệt_vời làn da sức_khỏe .",2,POS,0.9,Dịch vụ/Cửa hàng,
-427659958475188992,phuc_long,"Do bà hết đó, để chữ P cái hết biết cú sao luôn mắ",0,2026-04-09 09:28:32,Facebook,"do bà hết đó, để chữ p cái hết biết cú sao luôn mắ","do bà hết đó , để chữ p cái hết biết cú sao luôn mắ","bà hết , chữ p hết biết cú mắ",2,NEU,0.85,Khác/Chung,
65833330db349f64273d,highlands,Highlands CoffeeTài khoản đã xác minhvàỞ Đâu Cũng Chụp,0,2026-03-07 08:37:28,Facebook,highlands coffeetài khoản đã xác minhvàở đâu cũng chụp,highlands coffeetài_khoản đã xác minhvàở đâu cũng chụp,coffeetài_khoản xác minhvàở chụp,2,NEU,0.9,Dịch vụ/Cửa hàng,
7635951029562399744,phuc_long,thèm quá trời ơi,0,2026-05-04 15:30:16,TikTok,thèm quá trời ơi,thèm quá trời ơi,thèm trời,2,POS,0.9,Khác/Chung,
7558338747356949504,highlands,Đẹp mắt quá🥰,0,2025-10-07 11:54:46,TikTok,đẹp mắt quá,đẹp mắt quá,đẹp mắt,2,POS,0.9,Khác/Chung,
Y29tbWVudDo5NjQ2MDU3NTI5MzQ5NTJfOTg4NTc5MTAwNzg2MDIy,katinat,Thanh Huong sát nhà bà phải hen,0,2026-05-10 12:42:51,Facebook,thanh huong sát nhà bà phải hen,thanh huong sát nhà bà phải hen,thanh huong sát nhà bà phải hen,2,NEU,0.85,Khác/Chung,
7470916608283570176,highlands,@quanhqangiutomhui ee ngon nhaa thử òi,0,2025-02-13 21:52:18,TikTok,ee ngon nhaa thử òi,ee ngon_nhaa thử òi,ee ngon_nhaa òi,2,POS,0.9,Khác/Chung,
7607834467646369792,katinat,mùng 2 có bán hong em,1,2026-02-17 21:03:25,TikTok,mùng 2 có bán không em,mùng 2 có bán không em,mùng 2 bán,2,NEU,0.9,Hỏi đáp thông tin,
-7962741203552390144,highlands,nhìn cái ly này đi :)) cỡ này mà có 51 ly ròi săn sao lại mấy chiến thần đây,0,2026-05-05 07:01:52,Facebook,nhìn cái ly này đi cỡ này mà có 51 ly ròi săn sao lại mấy chiến thần đây,nhìn cái ly này đi cỡ này mà có 51 ly_ròi săn sao lại mấy chiến_thần đây,ly cỡ 51 ly_ròi săn chiến_thần đây,2,NEU,0.85,Dịch vụ/Cửa hàng,
7442377041632490496,katinat,cái cốc có đc mang về ko ạ,3,2024-11-29 00:04:03,TikTok,cái cốc có được mang về không ạ,cái cốc có được mang về không ạ,cốc mang,2,NEU,0.85,Dịch vụ/Cửa hàng,
17a491e225f07a80d2f7,highlands,Lặng LẽMuốn đặt vào đâu,0,2026-04-13 02:00:17,Facebook,lặng lẽmuốn đặt vào đâu,lặng lẽmuốn đặt vào đâu,lặng lẽmuốn đặt,2,NEU,0.9,Hỏi đáp thông tin,
7599609240277810176,katinat,alo sốp oi:))),0,2026-01-26 17:05:21,TikTok,alo sốp oi,alo sốp oi,alo sốp oi,2,NEU,0.85,Khác/Chung,
7461220643197169664,katinat,"Wow ko thể chờ đợi thêm nữa, đưa ly mới cho tôi @như hơi đáng iu",3,2025-01-18 18:47:09,TikTok,"wow không thể chờ đợi thêm nữa, đưa ly mới cho tôi hơi đáng iu","wow không_thể chờ_đợi thêm nữa , đưa ly mới cho tôi hơi đáng iu","wow không_thể chờ_đợi thêm , đưa ly tôi đáng iu",2,NEU,0.85,Dịch vụ/Cửa hàng,
5ee49167301c000f08ac,phuc_long,Thu LeTúi có day kéo không shop,0,2026-03-20 11:01:23,Facebook,thu letúi có day kéo không shop,thu letúi có day kéo không shop,thu letúi day kéo shop,2,NEU,0.85,Khác/Chung,
Y29tbWVudDoxMzc1MDM0OTQxMzE2MTc4XzQyMDkzMzQzNTU5OTY1ODc=,highlands,Mai Huyen Vo ghi đi chụy.....,0,2026-04-15 11:04:06,Facebook,mai huyen vo ghi đi chụy.,mai huyen vo ghi đi chụy .,mai huyen vo ghi chụy .,2,NEU,0.85,Khác/Chung,
7567061758553320448,katinat,katinat mở thêm nhiều chi nhánh các tỉnh đi ạ,0,2025-10-31 00:04:30,TikTok,katinat mở thêm nhiều chi nhánh các tỉnh đi ạ,katinat mở thêm nhiều chi_nhánh các tỉnh đi ạ,mở thêm chi_nhánh tỉnh,2,NEU,0.9,Dịch vụ/Cửa hàng,
7602658587802189824,phuc_long,nể quả ship cái ly không qua thiệt 🤣,4,2026-02-03 22:18:20,TikTok,nể quả ship cái ly không qua thiệt,nể quả ship cái ly không qua thiệt,nể quả ship ly qua thiệt,2,NEU,0.85,Dịch vụ/Cửa hàng,
7614886843699519488,katinat,Mới đặt luôn sao hum có 🥺,0,2026-03-08 21:10:12,TikTok,mới đặt luôn sao hum có,mới đặt luôn sao hum có,đặt hum,2,NEU,0.9,Hỏi đáp thông tin,
7435082298045689856,highlands,Hoang mang z shop,0,2024-11-09 08:16:52,TikTok,hoang mang vậy shop,hoang_mang vậy shop,hoang_mang shop,2,NEU,0.85,Khác/Chung,
7549559605052520448,highlands,Giá bao nhiêu,1,2025-09-13 20:07:09,TikTok,giá bao nhiêu,giá bao_nhiêu,giá bao_nhiêu,2,NEU,0.9,Giá cả/Khuyến mãi,
7431583392120680448,katinat,@khanhngandiary gu m nè em,1,2024-10-30 21:59:08,TikTok,gu mày nè em,gu mày nè em,gu mày nè,2,NEU,0.85,Khác/Chung,
d7edaa9a30154de1c900,phuc_long,Mình không nhận được mã ạ,0,2026-03-14 01:00:36,Facebook,mình không nhận được mã ạ,mình không nhận được mã ạ,nhận mã,2,NEU,0.85,Khác/Chung,
7555842556518970368,katinat,Sao để có túi z sốp,0,2025-09-30 18:28:18,TikTok,sao để có túi vậy sốp,sao để có túi vậy sốp,túi sốp,2,NEU,0.85,Khác/Chung,
7461507962755579904,highlands,Bảo vệ môi trường đi,0,2025-01-19 13:22:06,TikTok,bảo vệ môi trường đi,bảo_vệ môi_trường đi,bảo_vệ môi_trường,2,NEU,0.85,Khác/Chung,
f37f8ea214308b54b168,katinat,"Gây ấn tượng với sắc xanh nổi bật đã khiến các khách hàng đặt biệt thích thú những ngày qua gọi tên Khăn Vòm Lá Bắp thuộc Bộ Sưu Tập Merchandise “Bắp-bi Ơi!”. Đây cũng là lần đầu tiên KATINAT ra mắt phụ kiện dành riêng cho thú cưng, như một cách gửi gắm sự quan tâm đến những người bạn đồng hành thân thuộc của Katies.",0,2026-04-02 14:04:51,Facebook,"gây ấn tượng với sắc xanh nổi bật đã khiến các khách hàng đặt biệt thích thú những ngày qua gọi tên khăn vòm lá bắp thuộc bộ sưu tập merchandise bắp bi ơi! . đây cũng là lần đầu tiên katinat ra mắt phụ kiện dành riêng cho thú cưng, như một cách gửi gắm sự quan tâm đến những người bạn đồng hành thân thuộc của katies.","gây ấn_tượng với sắc_xanh nổi_bật đã khiến các khách_hàng đặt_biệt thích_thú những ngày qua gọi tên khăn vòm lá bắp thuộc bộ sưu_tập merchandise bắp_bi ơi ! . đây cũng là lần đầu_tiên katinat ra_mắt phụ_kiện dành riêng cho thú cưng , như một_cách gửi_gắm sự quan_tâm đến những người bạn đồng_hành thân_thuộc của katies .","gây ấn_tượng sắc_xanh nổi_bật khiến khách_hàng đặt_biệt thích_thú qua gọi tên khăn vòm lá bắp thuộc bộ sưu_tập merchandise bắp_bi ! . đây đầu_tiên ra_mắt phụ_kiện dành riêng thú cưng , một_cách gửi_gắm sự quan_tâm đến đồng_hành thân_thuộc .",2,POS,0.9,Hỏi đáp thông tin,
7436246689528559616,katinat,Đặt trên grap cũng được đúng k ạ,1,2024-11-12 11:35:11,TikTok,đặt trên grap cũng được đúng không ạ,đặt trên grap cũng được đúng không ạ,đặt grap đúng,2,NEU,0.9,Hỏi đáp thông tin,
f384ba8a4b6858cb5493,katinat,PhAn HằNgPhan Sơn gần nhà lun nè cậu,0,2026-03-29 11:07:56,Facebook,phan hằngphan sơn gần nhà luôn nè cậu,phan_hằngphan_sơn gần nhà luôn nè cậu,phan_hằngphan_sơn gần nhà nè cậu,2,NEU,0.85,Khác/Chung,
7622995015463560192,katinat,quên lời mai chí thức☺️,0,2026-03-30 17:36:02,TikTok,quên lời mai chí thức,quên lời mai_chí_thức,quên lời mai_chí_thức,2,NEU,0.85,Khác/Chung,
Y29tbWVudDoxMzQzNzEzMzI0NDQ4MzQwXzkyNTM5NjE3MzU0NTY0NQ==,highlands,"Ly mào xanh nha, mơn c Đẩu Phạm quà nha trang chỉ v là đủ 🥰",0,2026-03-07 14:07:19,Facebook,"ly mào xanh nha, mơn c đẩu phạm quà nha trang chỉ v là đủ","ly mào xanh_nha , mơn c đẩu_phạm quà nha_trang chỉ v là đủ","ly mào xanh_nha , mơn c đẩu_phạm quà nha_trang v đủ",2,NEU,0.85,Dịch vụ/Cửa hàng,
-4955045015856629760,highlands,t tưởng hết món từ tuần trc :),0,2026-05-09 18:39:21,Facebook,tao tưởng hết món từ tuần trc,tao tưởng hết món từ tuần trc,tưởng hết trc,2,NEU,0.85,Khác/Chung,
8ae77e1cea8f73e0bbab,highlands,"Thoải mái hơn: né đông giờ cao điểm, không cần xếp hàng",0,2026-04-27 05:00:55,Facebook,"thoải mái hơn né đông giờ cao điểm, không cần xếp hàng","thoải_mái hơn né đông giờ cao_điểm , không cần xếp_hàng","thoải_mái né đông giờ cao_điểm , cần xếp_hàng",2,NEU,0.85,Khác/Chung,
7487467083359290368,katinat,@Giá sỉ 2023 món mới kìa,0,2025-03-30 12:16:37,TikTok,sỉ 2023 món mới kìa,sỉ 2023 món mới kìa,sỉ 2023 kìa,2,NEU,0.85,Khác/Chung,
Y29tbWVudDoxMzczNDc4NTM0ODI0NDIwXzE1MDY3MDIwOTc2NzYzNTA=,phuc_long,Ngày nào cũng đều cữ 😂😂😂,0,2026-05-03 04:03:01,Facebook,ngày nào cũng đều cữ,ngày nào cũng đều cữ,đều cữ,2,NEU,0.85,Khác/Chung,
7586846159914970112,katinat,Nam mô a di,0,2025-12-23 07:38:13,TikTok,nam mô a di,nam mô_a di,nam mô_a di,2,NEU,0.85,Khác/Chung,
7540525498250980352,katinat,Vi giá bao nhiêu em?,0,2025-08-20 11:50:15,TikTok,vi giá bao nhiêu em?,vi_giá bao_nhiêu em ?,vi_giá bao_nhiêu ?,2,NEU,0.9,Giá cả/Khuyến mãi,
7602674189024669696,phuc_long,Bán mình 15k thạch nha,1,2026-02-03 23:18:59,TikTok,bán mình 15k thạch nha,bán mình 15 k thạch_nha,bán 15 k thạch_nha,2,NEU,0.85,Giá cả/Khuyến mãi,
7475075394041150464,highlands,giữ lại dừa môn giúp tuii,0,2025-02-25 02:50:47,TikTok,giữ lại dừa môn giúp tuii,giữ lại dừa môn giúp tuii,giữ dừa môn giúp tuii,2,NEU,0.85,Khác/Chung,
-4199125891585189888,phuc_long,Còn chi nhánh nào ở HCM có ly k ạ huhu,0,2026-03-12 09:27:30,Facebook,còn chi nhánh nào ở hcm có ly không ạ huhu,còn chi_nhánh nào ở hcm có ly không ạ huhu,chi_nhánh ở hcm ly huhu,2,NEU,0.9,Dịch vụ/Cửa hàng,
74564333c79f56943861,highlands,"Highlands Coffee 24 Bạch Đằng Đà Nẵng | 24 Bạch Đằng, Thạch Thang, Hải Châu, Đà Nẵng",0,2026-03-07 01:00:10,Facebook,"highlands coffee 24 bạch đằng đà nẵng 24 bạch đằng, thạch thang, hải châu, đà nẵng","highlands coffee 24 bạch_đằng đà_nẵng 24 bạch_đằng , thạch_thang , hải_châu , đà_nẵng","coffee 24 bạch_đằng đà_nẵng 24 bạch_đằng , thạch_thang , hải_châu , đà_nẵng",2,NEU,0.85,Khác/Chung,
5fd26b6c6a83223389eb,highlands,MatchaĐI ngay tại các cửa hàng Highlands Coffee khắp Việt Nam!!,0,2026-05-01 01:00:44,Facebook,matchađi ngay tại các cửa hàng highlands coffee khắp việt nam!!,matchađi ngay tại các cửa_hàng highlands_coffee khắp việt_nam ! !,matchađi cửa_hàng highlands_coffee khắp việt_nam ! !,2,NEU,0.85,Khác/Chung,
7415717234562610176,highlands,chúc cả nhà vv,0,2024-09-18 03:50:33,TikTok,chúc cả nhà vv,chúc cả nhà vv,chúc nhà vv,2,NEU,0.85,Khác/Chung,
7297451971882989568,highlands,Chỗ em có 15k,0,2023-11-04 11:01:03,TikTok,chỗ em có 15k,chỗ em có 15 k,chỗ 15 k,2,NEU,0.85,Khác/Chung,
ec9410d27c2af8e15cc7,highlands,"Cùng Highlands nối dài tháng Tư tự hào bằng cách đặt lịch hẹn vào các ngày 01, 08, 15, 22, 29/04/2026 để tận hưởng trọn vẹn dịp lễ cùng bạn bè và gia đình",0,2026-03-31 06:33:03,Facebook,"cùng highlands nối dài tháng tư tự hào bằng cách đặt lịch hẹn vào các ngày 01, 08, 15, 22, 29 04 2026 để tận hưởng trọn vẹn dịp lễ cùng bạn bè và gia đình","cùng highlands nối dài tháng tư tự_hào bằng cách đặt lịch hẹn vào các ngày 01 , 08 , 15 , 22 , 29 04 2026 để tận_hưởng trọn_vẹn dịp lễ cùng bạn_bè và gia_đình","nối dài tư tự_hào bằng cách đặt lịch hẹn 01 , 08 , 15 , 22 , 29 04 2026 tận_hưởng trọn_vẹn dịp lễ bạn_bè gia_đình",2,NEU,0.9,Hỏi đáp thông tin,
7366316971497159680,highlands,@MinMin🐣 sợ tới già,0,2024-05-08 00:52:18,TikTok,sợ tới già,sợ tới già,sợ tới già,2,NEU,0.85,Khác/Chung,
7634171607325679616,phuc_long,mỗi lần lướt trúng mấy clip này là tốn tiền,1,2026-04-29 20:25:04,TikTok,mỗi lần lướt trúng mấy clip này là tốn tiền,mỗi lần lướt trúng mấy clip này là tốn tiền,mỗi lướt trúng clip tốn tiền,2,NEG,0.9,Giá cả/Khuyến mãi,
51956e0eecd483ca758c,phuc_long,Khui trúng sí rịc nha mấy bà,0,2026-04-29 05:00:47,Facebook,khui trúng sí rịc nha mấy bà,khui trúng sí rịc_nha mấy bà,khui trúng sí rịc_nha bà,2,NEU,0.85,Khác/Chung,
7623023324595479552,katinat,Lạt lơ lớ mùi bắp không nghe được mùi matcha,0,2026-03-30 19:23:55,TikTok,lạt lơ lớ mùi bắp không nghe được mùi matcha,lạt lơ_lớ mùi bắp không nghe được mùi matcha,lạt lơ_lớ mùi bắp nghe mùi matcha,2,NEU,0.85,Hương vị/Chất lượng đồ uống,
352c6717cd1467e64f9d,katinat,Kìa sếp rep ở dưới kìa :))),0,2026-04-24 06:55:05,Facebook,kìa sếp rep ở dưới kìa,kìa sếp rep ở dưới kìa,kìa sếp rep ở dưới kìa,2,NEU,0.85,Khác/Chung,
7543989491250390016,highlands,Ly này bán riêng hả sốp,0,2025-08-29 19:52:14,TikTok,ly này bán riêng hả sốp,ly này bán riêng hả sốp,ly bán riêng hả sốp,2,NEU,0.85,Dịch vụ/Cửa hàng,
7317242172151029760,highlands,Mọi thứ đều ổn chỉ có cái toilet bất ổn; hôm trước gửi xe giữ xe còn hỏi mình đi đâu)) tưởng gửi xe chui )) mất lịch sự 😳,0,2023-12-27 18:57:05,TikTok,mọi thứ đều ổn chỉ có cái toilet bất ổn hôm trước gửi xe giữ xe còn hỏi mình đi đâu tưởng gửi xe chui mất lịch sự,mọi thứ đều ổn chỉ có cái toilet bất_ổn hôm trước gửi xe giữ xe còn hỏi mình đi đâu_tưởng gửi xe chui mất lịch_sự,thứ đều ổn toilet bất_ổn hôm gửi xe giữ xe hỏi đâu_tưởng gửi xe chui mất lịch_sự,2,POS,0.9,Khác/Chung,
7585579990274039808,katinat,Ad ơi gửi xe ở đâu với giá nước tầm bao nhiêu vậy ạ,1,2025-12-19 21:44:41,TikTok,ad ơi gửi xe ở đâu với giá nước tầm bao nhiêu vậy ạ,ad ơi gửi xe ở đâu với giá nước tầm bao_nhiêu vậy ạ,ad gửi xe ở giá tầm bao_nhiêu,2,NEU,0.9,Giá cả/Khuyến mãi,
7359517171405630464,highlands,"Mà nv 2land dth thiệt, bữa định order size S thôi mà nói qua nói lại lên size L hồi nào ko biết luôn 😌😌",105,2024-04-19 17:05:27,TikTok,"mà nv 2land dth thiệt, bữa định order size s thôi mà nói qua nói lại lên size l hồi nào không biết luôn","mà nv 2 land dth thiệt , bữa_định order size s thôi mà nói qua nói lại lên size l hồi nào không biết luôn","nv 2 land dth thiệt , bữa_định order size s nói qua nói size l hồi biết",2,NEU,0.85,Khác/Chung,
7600069741235860480,katinat,chợt phát hiện bản thân lớn tuổi hơn Katinat😂( joke thoaiiii),2,2026-01-27 22:52:17,TikTok,chợt phát hiện bản thân lớn tuổi hơn katinat joke thoai,chợt phát_hiện bản_thân lớn_tuổi hơn katinat joke thoai,chợt phát_hiện bản_thân lớn_tuổi joke thoai,2,NEG,0.9,Khác/Chung,
Y29tbWVudDo5NDY4NDc3MzQ3MTA3NTRfMTczNjg3NDU4NzQ3Njk3NA==,katinat,Dương Đăng Long trời quơi bỏ lỡ ròi,1,2026-04-14 10:33:00,Facebook,dương đăng long trời quơi bỏ lỡ ròi,dương đăng_long trời quơi bỏ lỡ_ròi,dương đăng_long trời quơi bỏ lỡ_ròi,2,NEU,0.85,Khác/Chung,
-7061184113721239552,phuc_long,Nay có thêm bánh mới nè,0,2026-03-09 06:37:28,Facebook,nay có thêm bánh mới nè,nay có thêm bánh mới nè,thêm bánh nè,2,NEU,0.85,Khác/Chung,
7621586425800439808,katinat,m đùa t àaaaaaaaa 😡😡😡😡😡😡,0,2026-03-26 22:28:02,TikTok,mày đùa tao àa,mày đùa tao àa,mày đùa àa,2,NEU,0.85,Khác/Chung,
1cd14548e5d5a56871f8,katinat,"50 Xuân Thuỷ, Phường Thảo Điền, TP. Thủ Đức",0,2026-03-30 03:45:37,Facebook,"50 xuân thuỷ, phường thảo điền, tp. thủ đức","50 xuân thủy , phường thảo_điền , tp . thủ_đức","50 xuân thủy , phường thảo_điền , tp . thủ_đức",2,NEU,0.85,Khác/Chung,
7589841955686169600,katinat,Mình cần 2 vé 31/12 có ai pass k ạ,0,2025-12-31 09:23:22,TikTok,mình cần 2 vé 31 12 có ai pass không ạ,mình cần 2 vé 31 12 có ai pass không ạ,cần 2 vé 31 12 pass,2,NEU,0.85,Khác/Chung,
7510498865025179648,katinat,Nhận mua hộ 🥰,0,2025-05-31 13:51:35,TikTok,nhận mua hộ,nhận mua hộ,nhận mua hộ,2,NEU,0.85,Khác/Chung,
10209c83df3750f62d29,katinat,Văn phòng Katies sao chứ văn phòng ad đồng lòng hướng về... nghỉ Lễ lắm rồi,0,2026-04-21 03:06:07,Facebook,văn phòng katies sao chứ văn phòng ad đồng lòng hướng về. nghỉ lễ lắm rồi,văn_phòng katies sao chứ văn_phòng ad đồng_lòng hướng về . nghỉ lễ lắm rồi,văn_phòng chứ văn_phòng ad đồng_lòng hướng . nghỉ lễ,2,NEG,0.9,Khác/Chung,
7527471210167499776,katinat,Bình cách nhiệt trong suốt có giữ lạnh k ạ,1,2025-07-16 07:33:00,TikTok,bình cách nhiệt trong suốt có giữ lạnh không ạ,bình cách nhiệt trong suốt có giữ lạnh không ạ,bình cách nhiệt suốt giữ lạnh,2,NEU,0.85,Khác/Chung,
7225530934945389568,highlands,Xin gia binh,8,2023-04-24 15:30:39,TikTok,xin gia binh,xin gia_binh,xin gia_binh,2,NEU,0.85,Khác/Chung,
7641134860355139584,phuc_long,"Thèm quá, nhìn cái ổ bánh mì mà bụng kêu ầm ầm.",0,2026-05-18 14:46:05,TikTok,"thèm quá, nhìn cái ổ bánh mì mà bụng kêu ầm ầm.","thèm quá , nhìn cái ổ bánh_mì mà bụng kêu ầm_ầm .","thèm , ổ bánh_mì bụng kêu ầm_ầm .",3,POS,0.9,Khác/Chung,
7577339991152700416,highlands,59k ly matcha,0,2025-11-27 16:49:16,TikTok,59k ly matcha,59 k_ly matcha,59 k_ly matcha,3,NEU,0.85,Giá cả/Khuyến mãi,
7635930187641700352,phuc_long,Bánh mì kiểu này nhìn hấp dẫn z,0,2026-05-04 14:09:17,TikTok,bánh mì kiểu này nhìn hấp dẫn vậy,bánh_mì kiểu này nhìn hấp_dẫn vậy,bánh_mì kiểu hấp_dẫn,3,POS,0.9,Khác/Chung,
7472229651374109696,highlands,Tr sen vàng highland bg ko ngon như trc! Đi 10 chi nhánh 10 vị khác nhau :(,0,2025-02-17 10:47:40,TikTok,tr sen vàng highland bg không ngon như trc! đi 10 chi nhánh 10 vị khác nhau,tr sen vàng highland bg không ngon như trc ! đi 10 chi_nhánh 10 vị khác nhau,tr sen vàng highland bg ngon trc ! 10 chi_nhánh 10 vị khác nhau,3,NEG,0.8,Hương vị/Chất lượng đồ uống,
7621955731592620032,katinat,"nước của quán uống ngon, mà quán còn tinh tế vãi, mõi lần ship ik là để hẳng thêm cái khây cho để ko bị đổ",4,2026-03-27 22:21:15,TikTok,"nước của quán uống ngon, mà quán còn tinh tế vãi, mõi lần ship ik là để hẳng thêm cái khây cho để không bị đổ","nước của quán uống ngon , mà quán còn tinh_tế vãi , mõi lần ship ik là để hẳng thêm cái khây cho để không bị đổ","uống ngon , tinh_tế vãi , mõi ship ik hẳng thêm khây bị đổ",3,POS,0.9,Giá cả/Khuyến mãi,
7630717538909519872,katinat,bắp ngon quá,0,2026-04-20 13:01:27,TikTok,bắp ngon quá,bắp ngon quá,bắp ngon,3,POS,0.9,Khác/Chung,
7552454416280859648,katinat,Ngon quá vậy,0,2025-09-21 15:20:29,TikTok,ngon quá vậy,ngon quá vậy,ngon,3,POS,0.9,Khác/Chung,
Y29tbWVudDoxMzU5OTY1NTcyODIzMTE1Xzk2ODk4NjgwNTc4NzQwNQ==,highlands,"Riêng mình thấy Bánh croissant hông ngon nha, còn 2 loại kia chưa thử, để mai thử thử bánh kem",4,2026-03-27 07:10:07,Facebook,"riêng mình thấy bánh croissant hông ngon nha, còn 2 loại kia chưa thử, để mai thử thử bánh kem","riêng mình thấy bánh_croissant hông ngon_nha , còn 2 loại kia chưa thử , để mai thử thử bánh kem","riêng bánh_croissant hông ngon_nha , 2 loại , mai bánh kem",3,POS,0.9,Khác/Chung,
7533157496400820224,katinat,Cái nì hỏng ngon mà đắt,0,2025-07-31 15:18:37,TikTok,cái nì hỏng ngon mà đắt,cái nì hỏng ngon mà đắt,nì hỏng ngon đắt,3,NEG,0.75,Giá cả/Khuyến mãi,
7631967057522039808,phuc_long,Đã ăn và xác nhận là ngon nha mng.,0,2026-04-23 21:50:19,TikTok,đã ăn và xác nhận là ngon nha mọi người.,đã ăn và xác_nhận là ngon_nha mọi người .,ăn xác_nhận ngon_nha .,3,POS,0.9,Khác/Chung,
7603596745347819520,katinat,Nhìn ngon quá,0,2026-02-06 10:58:51,TikTok,nhìn ngon quá,nhìn ngon quá,ngon,3,POS,0.9,Khác/Chung,
7441a39e7a9661fbe500,katinat,Hoàng TuấnTUYỆT VỜI,0,2026-04-13 09:00:41,Facebook,hoàng tuấntuyệt vời,hoàng tuấntuyệt_vời,hoàng tuấntuyệt_vời,3,POS,0.9,Khác/Chung,
7531375208809539584,katinat,"Qua e siu đẹp luôn ý mn ơi, nước còn ngon nữa 🥰",0,2025-07-26 20:02:21,TikTok,"qua e siu đẹp luôn ý mọi người ơi, nước còn ngon nữa","qua e_siu đẹp luôn ý mọi người ơi , nước còn ngon nữa","qua e_siu đẹp ý , ngon",3,POS,0.9,Khác/Chung,
5f4f0fb94446d9359f72,katinat,trân châu matcha dừa hẻ,0,2026-04-02 09:00:04,Facebook,trân châu matcha dừa hẻ,trân châu_matcha dừa hẻ,trân châu_matcha dừa hẻ,3,NEU,0.85,Khác/Chung,
5f52c0a66b5612a1f209,katinat,Sữa Chua Tằm ngon nhất khi được thưởng thức trực tiếp từ miệng ly để cảm nhận trọn vẹn thức quà từ bàn tay ngoại ủ.,0,2026-05-12 09:07:59,Facebook,sữa chua tằm ngon nhất khi được thưởng thức trực tiếp từ miệng ly để cảm nhận trọn vẹn thức quà từ bàn tay ngoại ủ.,sữa chua_tằm ngon nhất khi được thưởng_thức trực_tiếp từ miệng ly để cảm_nhận trọn_vẹn thức quà từ bàn_tay ngoại_ủ .,sữa chua_tằm ngon nhất khi thưởng_thức trực_tiếp miệng ly cảm_nhận trọn_vẹn thức quà bàn_tay ngoại_ủ .,3,NEG,0.75,Dịch vụ/Cửa hàng,
