comment_id,brand,comment_text,like_count,create_time,platform,user_name,text_length,clean_text,clean_text_length,tokenized_text,token_count,sentiment_label,sentiment_score,source,topic_id
f377f2e6071ee8457c4f,katinat,"Để tận hưởng trọn vẹn khoảnh khắc bên người thân yêu, KATINAT chính thức mở bán Combo đặc biệt dành riêng cho đêm 30/04/2026, với 02 lựa chọn phù hợp với gu thưởng thức của Katies:​",0,2026-04-20 09:25:16,Facebook,,181,để tận hưởng trọn vẹn khoảnh khắc bên người thân yêu katinat chính thức mở bán combo đặc biệt dành riêng cho đêm với lựa chọn phù hợp với gu thưởng thức của katies,163,để tận_hưởng trọn_vẹn khoảnh_khắc bên người_thân_yêu katinat chính_thức mở bán combo đặc_biệt dành riêng cho đêm với lựa_chọn phù_hợp với gu thưởng_thức của katies,24,Neutral,1.0,predicted,3
18b53673ba62e859b3d2,katinat,"Khu vực ghế ngồi thoáng mát với tầm nhìn “phiêu” trực diện hướng thẳng sông Sài Gòn, và thưởng thức trọn vẹn Phiêu Show trong sắc đỏ ngập tràn, gồm: ​",0,2026-04-20 09:25:16,Facebook,,150,khu vực ghế ngồi thoáng mát với tầm nhìn phiêu trực diện hướng thẳng sông sài gòn và thưởng thức trọn vẹn phiêu show trong sắc đỏ ngập tràn gồm,143,khu_vực ghế_ngồi thoáng_mát với tầm nhìn phiêu trực_diện hướng thẳng sông sài_gòn và thưởng_thức trọn_vẹn phiêu show trong sắc đỏ ngập_tràn gồm,22,Positive,1.0,predicted,1
c7f29990e518b0e911d3,katinat,– 01 Bánh Phô Mai Tan Chảy ​,0,2026-04-20 09:25:16,Facebook,,28,bánh phô mai tan chảy,21,bánh phô mai_tan chảy,4,Neutral,0.9966630339622498,predicted,3
b18d3ad1e1f1832a6ed2,katinat,– 01 Bánh Tráng Nướng Xốt Tôm ​,0,2026-04-20 09:25:16,Facebook,,31,bánh tráng nướng xốt tôm,24,bánh_tráng nướng xốt tôm,4,Neutral,0.9954789876937866,predicted,3
5fa38cab44831513d531,katinat,– 01 Chai Nước Suối ​,0,2026-04-20 09:25:16,Facebook,,21,chai nước suối,14,chai nước suối,3,Neutral,0.9967495203018188,predicted,3
8d76d57a4f5d2f609943,katinat,"Khu vực ghế ngồi gần gũi, không gian bao quát cùng tận hưởng giai điệu hào hùng, gồm:​",0,2026-04-20 09:25:16,Facebook,,86,khu vực ghế ngồi gần gũi không gian bao quát cùng tận hưởng giai điệu hào hùng gồm,82,khu_vực ghế_ngồi gần_gũi không_gian bao_quát cùng tận_hưởng giai_điệu hào_hùng gồm,10,Positive,0.5370879173278809,predicted,3
74cc84f89ab0438f1a20,katinat,– 01 Chai nước suối ​,0,2026-04-20 09:25:16,Facebook,,21,chai nước suối,14,chai nước suối,3,Neutral,0.9967495203018188,predicted,3
1d94cfeadbe0f55544c5,katinat,"**Lưu ý: ​- Phiếu chỉ bán online, không bán trực tiếp tại cửa hàng.​- Miễn phí vé vào cổng cho trẻ em dưới 1m khi có người lớn đi cùng (không nhận combo và vòng tay), trẻ em cao trên 1m giá vé được tính bằng người lớn. ​- Thời gian áp dụng vé từ 17:00 đến 21:00 ngày 30/04/2026. ​- Vé chỉ được áp dụng duy nhất tại KATINAT Bến Bạch Đằng - 10B Đường Tôn Đức Thắng, Phường Sài Gòn. ​- Số lượng vé có hạn, Katies nhớ tranh thủ săn sớm nha!",0,2026-04-20 09:25:16,Facebook,,436,lưu ý phiếu chỉ bán online không bán trực tiếp tại cửa hàng miễn phí vé vào cổng cho trẻ em dưới m khi có người lớn đi cùng không nhận combo và vòng tay trẻ em cao trên m giá vé được tính bằng người lớn thời gian áp dụng vé từ đến ngày vé chỉ được áp dụng duy nhất tại katinat bến bạch đằng b đường tôn đức thắng phường sài gòn số lượng vé có hạn katies nhớ tranh thủ săn sớm nha,379,lưu_ý phiếu chỉ bán online không bán trực_tiếp tại cửa_hàng miễn_phí vé vào cổng cho trẻ_em dưới m khi có người_lớn đi cùng không nhận combo và vòng_tay trẻ_em cao trên m giá vé được tính bằng người_lớn thời_gian áp_dụng vé từ đến ngày vé chỉ được áp_dụng duy_nhất tại katinat bến bạch_đằng b đường tôn_đức thắng phường sài_gòn số_lượng vé có_hạn katies nhớ tranh_thủ săn sớm nha,68,Neutral,1.0,predicted,0
ea126c648124d72cdfba,katinat,"- Phiếu chỉ bán online, không bán trực tiếp tại cửa hàng.​",0,2026-04-20 09:25:16,Facebook,,58,phiếu chỉ bán online không bán trực tiếp tại cửa hàng,53,phiếu chỉ bán online không bán trực_tiếp tại cửa_hàng,9,Neutral,0.9970698356628418,predicted,0
33cffecf614a985b7f63,katinat,"- Miễn phí vé vào cổng cho trẻ em dưới 1m khi có người lớn đi cùng (không nhận combo và vòng tay), trẻ em cao trên 1m giá vé được tính bằng người lớn. ​",0,2026-04-20 09:25:16,Facebook,,152,miễn phí vé vào cổng cho trẻ em dưới m khi có người lớn đi cùng không nhận combo và vòng tay trẻ em cao trên m giá vé được tính bằng người lớn,142,miễn_phí vé vào cổng cho trẻ_em dưới m khi có người_lớn đi cùng không nhận combo và vòng_tay trẻ_em cao trên m giá vé được tính bằng người_lớn,28,Neutral,1.0,predicted,0
38ae186194634f540e96,katinat,- Thời gian áp dụng vé từ 17:00 đến 21:00 ngày 30/04/2026. ​,0,2026-04-20 09:25:16,Facebook,,60,thời gian áp dụng vé từ đến ngày,32,thời_gian áp_dụng vé từ đến ngày,6,Neutral,0.9989247918128968,predicted,3
45b1d626991775a702ed,katinat,"- Số lượng vé có hạn, Katies nhớ tranh thủ săn sớm nha!",0,2026-04-20 09:25:16,Facebook,,55,số lượng vé có hạn katies nhớ tranh thủ săn sớm nha,51,số_lượng vé có_hạn katies nhớ tranh_thủ săn sớm nha,9,Neutral,0.9219179749488832,predicted,3
e4660037ce663c5f0634,katinat,ticket.katinat.vnKatinat - CHÀO MỪNG TẾT BÍNH NGỌ 2026Mua ngay,0,2026-04-20 09:25:16,Facebook,,62,ticket katinat vnkatinat chào mừng tết bính ngọ mua ngay,56,ticket katinat vnkatinat chào_mừng tết bính_ngọ mua ngay,8,Neutral,1.0,predicted,3
11e0989144d20a19102f,katinat,ticket.katinat.vnKatinat - CHÀO MỪNG TẾT BÍNH NGỌ 2026,0,2026-04-20 09:25:16,Facebook,,54,ticket katinat vnkatinat chào mừng tết bính ngọ,47,ticket katinat vnkatinat chào_mừng tết bính ngọ,7,Neutral,1.0,predicted,3
f7d04a939823820a54b6,katinat,ticket.katinat.vn,0,2026-04-20 09:25:16,Facebook,,17,ticket katinat vn,17,ticket katinat vn,3,Neutral,1.0,predicted,0
01c66a39a9a8829edd52,katinat,Katinat - CHÀO MỪNG TẾT BÍNH NGỌ 2026,0,2026-04-20 09:25:16,Facebook,,37,katinat chào mừng tết bính ngọ,30,katinat chào_mừng tết bính ngọ,5,Neutral,1.0,predicted,3
726f3828a714586f9d4a,katinat,"Cảnh báo nội dung gây ""thèm""Coco Matcha đã chính thức có mặt toàn hệ thống KATINAT từ hôm nay! Katies lập hội ghé KATINAT tránh nóng, thưởng thức phong vị ""giải nhiệt"" vừa quen vừa lạ từ nước Dừa Xiêm thanh mát cùng tầng vị Matcha Nhật Bản trứ danhĐừng quên thưởng thức ngụm đầu trực tiếp từ miệng ly để tận hưởng trọn vẹn từng tầng vị nhé Katies ơi",0,2026-04-11 06:02:08,Facebook,,349,cảnh báo nội dung gây thèm coco matcha đã chính thức có mặt toàn hệ thống katinat từ hôm nay katies lập hội ghé katinat tránh nóng thưởng thức phong vị giải nhiệt vừa quen vừa lạ từ nước dừa xiêm thanh mát cùng tầng vị matcha nhật bản trứ danhđừng quên thưởng thức ngụm đầu trực tiếp từ miệng ly để tận hưởng trọn vẹn từng tầng vị nhé katies ơi,344,cảnh_báo nội_dung gây thèm coco matcha đã chính_thức có_mặt toàn hệ_thống katinat từ hôm_nay katies lập hội ghé katinat tránh nóng thưởng_thức phong_vị giải_nhiệt vừa quen vừa lạ từ nước dừa xiêm thanh_mát cùng tầng vị matcha nhật_bản trứ danhđừng quên thưởng_thức ngụm đầu trực_tiếp từ miệng ly để tận_hưởng trọn_vẹn từng tầng vị nhé katies ơi,57,Neutral,1.0,predicted,3
2ced8f7fa6ce23bd0e26,katinat,"Cảnh báo nội dung gây ""thèm",0,2026-04-11 06:02:08,Facebook,,27,cảnh báo nội dung gây thèm,26,cảnh_báo nội_dung gây thèm,4,Neutral,0.7844367623329163,predicted,3
370b7acf31790ab60fee,katinat,"Coco Matcha đã chính thức có mặt toàn hệ thống KATINAT từ hôm nay! Katies lập hội ghé KATINAT tránh nóng, thưởng thức phong vị ""giải nhiệt"" vừa quen vừa lạ từ nước Dừa Xiêm thanh mát cùng tầng vị Matcha Nhật Bản trứ danh",0,2026-04-11 06:02:08,Facebook,,220,coco matcha đã chính thức có mặt toàn hệ thống katinat từ hôm nay katies lập hội ghé katinat tránh nóng thưởng thức phong vị giải nhiệt vừa quen vừa lạ từ nước dừa xiêm thanh mát cùng tầng vị matcha nhật bản trứ danh,216,coco matcha đã chính_thức có_mặt toàn hệ_thống katinat từ hôm_nay katies lập hội ghé katinat tránh nóng thưởng_thức phong_vị giải_nhiệt vừa quen vừa lạ từ nước dừa xiêm thanh_mát cùng tầng vị matcha nhật_bản trứ_danh,35,Neutral,1.0,predicted,3
e8f0d717b818aaf1c530,katinat,Đừng quên thưởng thức ngụm đầu trực tiếp từ miệng ly để tận hưởng trọn vẹn từng tầng vị nhé Katies ơi,0,2026-04-11 06:02:08,Facebook,,101,đừng quên thưởng thức ngụm đầu trực tiếp từ miệng ly để tận hưởng trọn vẹn từng tầng vị nhé katies ơi,101,đừng quên thưởng_thức ngụm đầu trực_tiếp từ miệng ly để tận_hưởng trọn_vẹn từng tầng vị nhé katies ơi,18,Neutral,0.9897638559341432,predicted,3
69de4f0d0f3ea13d4669,katinat,"Sức nóng"" đổ bộ của CoCo Matcha còn nóng hơn cả thời tiết hiện tại!!!!Katies đã thưởng thức món mới chưa?!",0,2026-04-11 06:02:08,Facebook,,106,sức nóng đổ bộ của coco matcha còn nóng hơn cả thời tiết hiện tại katies đã thưởng thức món mới chưa,100,sức nóng đổ_bộ của coco matcha còn nóng hơn cả thời_tiết hiện_tại katies đã thưởng_thức món mới chưa,18,Neutral,0.9971204996109008,predicted,3
c93691391b98d975bf19,katinat,Dung QuocNhi Đại thèm hong nổi,0,2026-04-11 06:02:08,Facebook,,30,dung quocnhi đại thèm hong nổi,30,dung quocnhi đại_thèm hong nổi,5,Neutral,0.9370571970939636,predicted,3
fb5292e4d9ba6831a483,katinat,*Katies thêm 10K để đổi sang Matcha Bắp-bi (S)/ Iki Matcha Tàu Hủ (S)/ Cóc Cóc Đác Đác (L).,0,2026-05-03 03:25:21,Facebook,,91,katies thêm k để đổi sang matcha bắp bi s iki matcha tàu hủ s cóc cóc đác đác l,79,katies thêm k để đổi sang matcha bắp bi_s iki matcha tàu hủ s cóc cóc_đác_đác l,17,Neutral,0.9983671307563782,predicted,3
25e11daed96757f6b2c9,katinat,Lưu Văn Họcchéo nào hứa trả,0,2026-05-03 03:25:21,Facebook,,27,lưu văn họcchéo nào hứa trả,27,lưu_văn họcchéo nào hứa trả,5,Neutral,0.981352150440216,predicted,3
a985205ad5dff798ebb5,katinat,Tommy LưuTèn ten,0,2026-05-03 03:25:21,Facebook,,16,tommy lưutèn ten,16,tommy lưutèn ten,3,Neutral,0.9910724759101868,predicted,0
c72b238e5a98b68c0685,katinat,MỪNG THÁNG TỰ HÀO,0,2026-04-20 06:49:06,Facebook,,17,mừng tháng tự hào,17,mừng tháng tự_hào,3,Neutral,0.7176182270050049,predicted,3
1cce3110d5c532ba2e25,katinat,Thân còn làm việc mà tâm hồn đã hướng về nghỉ Lễ rồiiii,0,2026-04-20 06:49:06,Facebook,,55,thân còn làm việc mà tâm hồn đã hướng về nghỉ lễ rồiiii,55,thân còn làm_việc mà tâm_hồn đã hướng về nghỉ lễ rồiiii,11,Neutral,0.9867966175079346,predicted,3
a7d43437574282090d19,katinat,"Những ""dải gấm vóc"" rực rỡ đã đổ bộ toàn hệ thống KATINAT, sẵn sàng cùng Katies lan toả sắc đỏ tự hào trên khắp mọi miền Tổ Quốc!Hẹn Katies 7h sáng 18.04 ghé KATINAT sở hữu những chiếc ly đầu tiên của Bộ Sưu Tập Ly 30/4 ""Dệt Gấm Vóc Tự Hào"" nhé",0,2026-04-17 14:05:49,Facebook,,244,những dải gấm vóc rực rỡ đã đổ bộ toàn hệ thống katinat sẵn sàng cùng katies lan toả sắc đỏ tự hào trên khắp mọi miền tổ quốc hẹn katies h sáng ghé katinat sở hữu những chiếc ly đầu tiên của bộ sưu tập ly dệt gấm vóc tự hào nhé,227,những dải gấm_vóc rực_rỡ đã đổ_bộ toàn hệ_thống katinat sẵn_sàng cùng katies lan tỏa_sắc đỏ tự_hào trên khắp mọi miền tổ_quốc hẹn katies h sáng ghé katinat sở_hữu những chiếc ly đầu_tiên của bộ sưu_tập ly_dệt gấm_vóc tự_hào nhé,39,Neutral,1.0,predicted,3
06348d3c09c427833a08,katinat,"Hẹn Katies 7h sáng 18.04 ghé KATINAT sở hữu những chiếc ly đầu tiên của Bộ Sưu Tập Ly 30/4 ""Dệt Gấm Vóc Tự Hào"" nhé",0,2026-04-17 14:05:49,Facebook,,115,hẹn katies h sáng ghé katinat sở hữu những chiếc ly đầu tiên của bộ sưu tập ly dệt gấm vóc tự hào nhé,101,hẹn katies h sáng ghé katinat sở_hữu những chiếc ly đầu_tiên của bộ sưu_tập ly_dệt gấm_vóc tự_hào nhé,18,Neutral,1.0,predicted,3
542efff223c0f5814408,katinat,500 anh em Katies sẵn sàng phủ sắc đỏ tự hào trên khắp mọi miền Tổ Quốc chưaaaaaa,0,2026-04-17 14:05:49,Facebook,,81,anh em katies sẵn sàng phủ sắc đỏ tự hào trên khắp mọi miền tổ quốc chưaaaaaa,77,anh_em katies sẵn_sàng phủ_sắc đỏ tự_hào trên khắp mọi miền tổ_quốc chưaaaaaa,12,Neutral,0.981192708015442,predicted,3
2dac8643f386a50a434a,katinat,Hoàng YếnCái ly Khăn Rằn đẹp ghê ￼￼,0,2026-04-17 14:05:49,Facebook,,35,hoàng yếncái ly khăn rằn đẹp ghê,32,hoàng yếncái ly_khăn rằn đẹp ghê,6,Positive,0.9806530475616456,predicted,3
2a3a655ff0eae0299b57,katinat,Cái ly Khăn Rằn đẹp ghê ￼￼,0,2026-04-17 14:05:49,Facebook,,26,cái ly khăn rằn đẹp ghê,23,cái ly_khăn rằn đẹp ghê,5,Positive,1.0,predicted,3
8ac565f892f0545e7b79,katinat,siêuu xinkk lunnn,0,2026-04-17 14:05:49,Facebook,,17,siêuu xinkk lunnn,17,siêuu xinkk lunnn,3,Positive,0.9977635145187378,predicted,0
8ec57ab0b6e00a80aa17,katinat,Phạm Thị Mỹ DuyênTiên Phan thời tới,0,2026-04-17 14:05:49,Facebook,,35,phạm thị mỹ duyêntiên phan thời tới,35,phạm thị_mỹ duyêntiên phan_thời tới,5,Neutral,0.97622811794281,predicted,3
62ff34133b04d01cc135,katinat,"Katies đoán xem, điều bí mật nào sắp được hé lộ giữa vườn dâu mùa hè ấy?Tag ngay đồng đội vào đây và cùng chờ đón hành trình của Tằm nhé!",0,2026-05-09 14:01:06,Facebook,,137,katies đoán xem điều bí mật nào sắp được hé lộ giữa vườn dâu mùa hè ấy tag ngay đồng đội vào đây và cùng chờ đón hành trình của tằm nhé,135,katies đoán xem điều bí_mật nào sắp được hé_lộ giữa vườn dâu mùa hè ấy tag ngay đồng_đội vào đây và cùng chờ đón hành_trình của tằm nhé,28,Neutral,0.994559109210968,predicted,3
c1295a47d9c0788721af,katinat,Tag ngay đồng đội vào đây và cùng chờ đón hành trình của Tằm nhé!,0,2026-05-09 14:01:06,Facebook,,65,tag ngay đồng đội vào đây và cùng chờ đón hành trình của tằm nhé,64,tag ngay đồng_đội vào đây và cùng chờ đón hành_trình của tằm nhé,13,Neutral,0.9952482581138612,predicted,3
516b9e5153805d113141,katinat,500 anh em Katies đã đoán được điều đặc biệt gì sắp được hé lộ vào mùa hè này chưaaaaa,0,2026-05-09 14:01:06,Facebook,,86,anh em katies đã đoán được điều đặc biệt gì sắp được hé lộ vào mùa hè này chưaaaaa,82,anh_em katies đã đoán được điều đặc_biệt gì sắp được hé_lộ vào mùa hè này chưaaaaa,16,Neutral,0.9971402883529664,predicted,3
3a1c4edfc1bc56c0daf5,katinat,"Tác giảKATINATKaties nào ""fan cứng"" dâu tằm giơ tay nhaaaa",0,2026-05-09 14:01:06,Facebook,,58,tác giảkatinatkaties nào fan cứng dâu tằm giơ tay nhaaaa,56,tác giảkatinatkaties nào fan cứng_dâu tằm giơ tay nhaaaa,9,Neutral,0.9986019730567932,predicted,3
d99db98f201878c228f8,katinat,"Katies nào ""fan cứng"" dâu tằm giơ tay nhaaaa",0,2026-05-09 14:01:06,Facebook,,44,katies nào fan cứng dâu tằm giơ tay nhaaaa,42,katies nào fan cứng_dâu tằm giơ tay nhaaaa,8,Neutral,0.9954795837402344,predicted,3
1148a61b4c5a2d78a4b4,katinat,Cẩm HươngChỉ cần đừng là matcha huhu,0,2026-05-09 14:01:06,Facebook,,36,cẩm hươngchỉ cần đừng là matcha huhu,36,cẩm_hươngchỉ cần đừng là matcha huhu,6,Neutral,0.9130322337150574,predicted,3
2e08271cb04828aec069,katinat,Lê Thị Mỹ Hạnhgiống kính vạn hoa quó,0,2026-05-09 14:01:06,Facebook,,36,lê thị mỹ hạnhgiống kính vạn hoa quó,36,lê thị_mỹ hạnhgiống kính vạn hoa quó,7,Neutral,0.9882802963256836,predicted,3
c7de65095d22c82f3e15,katinat,Như MaiVy VyChị đoán đúng dâu tằm rùi nèe,0,2026-05-09 14:01:06,Facebook,,41,như maivy vychị đoán đúng dâu tằm rùi nèe,41,như maivy vychị_đoán đúng dâu tằm rùi nèe,8,Neutral,0.9977136850357056,predicted,2
7c5a580304fa0413174c,katinat,Vy VyChị đoán đúng dâu tằm rùi nèe,0,2026-05-09 14:01:06,Facebook,,34,vy vychị đoán đúng dâu tằm rùi nèe,34,vy vychị_đoán đúng dâu tằm rùi nèe,7,Neutral,0.9953423738479614,predicted,2
fee14c89c927464a6487,katinat,"TÚI MANG ĐỒNG BẮP"" TRONG BỘ SƯU TẬP ""BẮP-BI ƠI!"" ĐÃ LỘ DIỆN",0,2026-03-30 09:09:35,Facebook,,59,túi mang đồng bắp trong bộ sưu tập bắp bi ơi đã lộ diện,55,túi mang đồng_bắp trong bộ sưu_tập bắp_bi ơi đã lộ diện,11,Neutral,0.9942010045051576,predicted,3
ef510494bbb5aee7589f,katinat,Mảnh ghép đặc biệt trong hành trình dạo chơi của Bắp-bi chính thức lộ diện cùng chiếc “Túi Mang Đồng Bắp” chất liệu lông độc đáo với 02 phiên bản màu sắc Xanh Lá và Be Nâu nổi bật.,0,2026-03-30 09:09:35,Facebook,,180,mảnh ghép đặc biệt trong hành trình dạo chơi của bắp bi chính thức lộ diện cùng chiếc túi mang đồng bắp chất liệu lông độc đáo với phiên bản màu sắc xanh lá và be nâu nổi bật,174,mảnh ghép đặc_biệt trong hành_trình dạo_chơi của bắp_bi chính_thức lộ_diện cùng chiếc túi mang đồng bắp chất_liệu lông độc_đáo với phiên_bản màu_sắc xanh lá và be_nâu nổi_bật,27,Neutral,0.9930171966552734,predicted,3
e40e4fdb0c4fc6fe0308,katinat,"Chiếc túi được may tỉ mỉ từ chất liệu vải lông mềm mại, bề mặt êm mịn cùng hình thêu Bắp-bi sắc nét như khắc hoạ hình ảnh chú chó Bắp-bi thong thả nằm giữa cánh đồng bắp, lăn mình trong làn gió mát rượi. Thiết kế túi 2 lớp chắc chắn, đi kèm nút nam châm tiện lợi với kích thước gọn nhẹ, vừa vặn để Katies mang theo những vật dụng cần thiết cho những buổi ""rong chơi"" hằng ngày!",0,2026-03-30 09:09:35,Facebook,,377,chiếc túi được may tỉ mỉ từ chất liệu vải lông mềm mại bề mặt êm mịn cùng hình thêu bắp bi sắc nét như khắc hoạ hình ảnh chú chó bắp bi thong thả nằm giữa cánh đồng bắp lăn mình trong làn gió mát rượi thiết kế túi lớp chắc chắn đi kèm nút nam châm tiện lợi với kích thước gọn nhẹ vừa vặn để katies mang theo những vật dụng cần thiết cho những buổi rong chơi hằng ngày,367,chiếc túi được may tỉ_mỉ từ chất_liệu vải lông mềm_mại bề_mặt êm_mịn cùng hình_thêu bắp bi_sắc nét như khắc_họa hình_ảnh chú chó bắp_bi thong_thả nằm giữa cánh đồng bắp lăn mình trong làn_gió mát_rượi thiết_kế túi lớp chắc_chắn đi kèm nút nam châm tiện_lợi với kích_thước gọn_nhẹ vừa vặn để katies mang theo những vật_dụng cần_thiết cho những buổi rong_chơi hằng ngày,62,Neutral,0.8841197490692139,predicted,3
85727c940ecf1947a5ed,katinat,"Phiên bản Túi Mang Đồng Bắp Xanh Lá hiện đang được mở bán tại toàn bộ hệ thống KATINAT và các gian hàng chính hãng trên Shopee Mall & TikTok Shop. Phiên bản Nâu Be sẽ sớm “lên sóng”, Katies nhớ đón chờ nha!",0,2026-03-30 09:09:35,Facebook,,206,phiên bản túi mang đồng bắp xanh lá hiện đang được mở bán tại toàn bộ hệ thống katinat và các gian hàng chính hãng trên shopee mall tiktok shop phiên bản nâu be sẽ sớm lên sóng katies nhớ đón chờ nha,199,phiên_bản túi mang đồng bắp xanh lá hiện đang được mở bán tại toàn_bộ hệ_thống katinat và các gian_hàng chính hãng trên shopee mall tiktok shop phiên_bản nâu_be sẽ sớm lên sóng katies nhớ đón chờ nha,37,Neutral,1.0,predicted,3
fcec889723c413453b20,katinat,"Katies ghé KATINAT sở hữu ngay Túi Mang Đồng Bắp, mang theo cả cánh đồng ""dạo chơi"" cùng Bắp-bi từ hôm nay nha!",0,2026-03-30 09:09:35,Facebook,,111,katies ghé katinat sở hữu ngay túi mang đồng bắp mang theo cả cánh đồng dạo chơi cùng bắp bi từ hôm nay nha,107,katies ghé katinat sở_hữu ngay túi mang đồng_bắp mang theo cả cánh đồng dạo chơi cùng bắp_bi từ hôm_nay nha,20,Neutral,1.0,predicted,3
c8e6a40bdb7deb3a4514,katinat,SHOPEE.VNKATINAT Coffee & Tea House - Shopee Mall Online | Shopee Việt NamKATINAT Coffee & Tea House - Shopee Mall Online | Shopee Việt Nam,0,2026-03-30 09:09:35,Facebook,,139,shopee vnkatinat coffee tea house shopee mall online shopee việt namkatinat coffee tea house shopee mall online shopee việt nam,127,shopee vnkatinat coffee tea house shopee mall online shopee việt namkatinat coffee tea house shopee mall online shopee việt_nam,19,Neutral,1.0,predicted,3
cb8f93b73c4941e8e320,katinat,KATINAT Coffee & Tea House - Shopee Mall Online | Shopee Việt Nam,0,2026-03-30 09:09:35,Facebook,,65,katinat coffee tea house shopee mall online shopee việt nam,59,katinat coffee tea house shopee mall online shopee việt_nam,9,Neutral,1.0,predicted,3
0963e3812cdb428e14b6,katinat,"Chất liệu lông của “Túi Mang Đồng Bắp” được lấy cảm hứng từ cánh đồng bắp đầy nắng và gió, nơi Bắp-bi nằm chơi đợi Katies ghé qua nèee",0,2026-03-30 09:09:35,Facebook,,134,chất liệu lông của túi mang đồng bắp được lấy cảm hứng từ cánh đồng bắp đầy nắng và gió nơi bắp bi nằm chơi đợi katies ghé qua nèee,131,chất_liệu lông của túi mang đồng_bắp được lấy cảm_hứng từ cánh đồng bắp đầy nắng và gió nơi bắp_bi nằm chơi đợi katies ghé qua nèee,26,Neutral,0.9981491565704346,predicted,3
22e92120b1e269be5d49,katinat,Bảo ChâuEhhhh xinh nha trời ơi Thanh HườngCon Ca Mau Xanh,0,2026-03-30 09:09:35,Facebook,,57,bảo châuehhhh xinh nha trời ơi thanh hườngcon ca mau xanh,57,bảo châuehhhh xinh_nha trời ơi_thanh hườngcon ca mau xanh,9,Positive,0.7719279527664185,predicted,3
9eba4e04fbe574929caf,katinat,GHÉ KATINAT THƯỞNG THỨC BÁNH TART BẮP-BI NGÀN LỚP THÔI KATIES ƠI!,0,2026-04-14 09:24:44,Facebook,,65,ghé katinat thưởng thức bánh tart bắp bi ngàn lớp thôi katies ơi,64,ghé katinat thưởng_thức bánh_tart bắp bi_ngàn lớp thôi katies ơi,10,Neutral,1.0,predicted,3
751ae5c2cb6df4e4ea9f,katinat,KATINAT chính thức ra mắt phong vị bánh mới - Bánh Tart Bắp-bi Ngàn Lớp và Bánh Tart Trứng Ngàn Lớp từ ngày 15.04.2026!,0,2026-04-14 09:24:44,Facebook,,119,katinat chính thức ra mắt phong vị bánh mới bánh tart bắp bi ngàn lớp và bánh tart trứng ngàn lớp từ ngày,105,katinat chính_thức ra_mắt phong_vị bánh mới bánh_tart bắp bi_ngàn lớp và bánh_tart trứng ngàn lớp từ ngày,17,Neutral,1.0,predicted,3
07295468b6f1341e7cd2,katinat,"Bánh Tart Bắp-bi Ngàn Lớp nổi bật cùng bắp tươi được luộc và khò xém thơm lừng, ngọt thanh tự nhiên hoà quyện với nhân kem trứng béo mịn xen lẫn bắp hạt sựt sựt.",0,2026-04-14 09:24:44,Facebook,,161,bánh tart bắp bi ngàn lớp nổi bật cùng bắp tươi được luộc và khò xém thơm lừng ngọt thanh tự nhiên hoà quyện với nhân kem trứng béo mịn xen lẫn bắp hạt sựt sựt,159,bánh tart bắp bi_ngàn lớp nổi_bật cùng bắp_tươi được luộc và khò_xém thơm lừng_ngọt thanh tự_nhiên hòa_quyện với nhân kem trứng béo mịn xen_lẫn bắp hạt sựt sựt,28,Neutral,0.9168583154678344,predicted,3
68eb8827aa0eadbde7f8,katinat,"Bánh Tart Trứng Ngàn Lớp mang đến lựa chọn thân quen từ lớp nhân kem trứng thơm béo đặc trưng, dịu nhẹ vị sữa càng ăn càng ghiền.",0,2026-04-14 09:24:44,Facebook,,129,bánh tart trứng ngàn lớp mang đến lựa chọn thân quen từ lớp nhân kem trứng thơm béo đặc trưng dịu nhẹ vị sữa càng ăn càng ghiền,127,bánh tart trứng ngàn lớp mang đến lựa_chọn thân_quen từ lớp nhân kem trứng thơm_béo đặc_trưng dịu nhẹ_vị sữa càng ăn càng ghiền,23,Positive,1.0,predicted,3
dae51c0e5a3a92037eb2,katinat,Mời Katies ghé KATINAT từ 15.04 để thưởng thức trọn 02 phong vị bánh mới và cho KATINAT biết vị bánh nào hợp gu Katies nhé!,0,2026-04-14 09:24:44,Facebook,,123,mời katies ghé katinat từ để thưởng thức trọn phong vị bánh mới và cho katinat biết vị bánh nào hợp gu katies nhé,113,mời katies ghé katinat từ để thưởng_thức trọn phong_vị bánh mới và cho katinat biết vị bánh nào hợp gu katies nhé,22,Neutral,1.0,predicted,3
69d49e0524b607a9cb27,katinat,"Riêng Katies ở 04 tỉnh Hưng Yên, Hải Phòng, Hạ Long, Nghệ An đợi những “bông hoa bắp” Bánh Tart Bắp-bi Ngàn Lớp và Bánh Tart Trứng Ngàn Lớp thơm béo thêm chút nữa nhen! Hẹn Katies 18.04 ghé KATINAT thưởng thức nè",0,2026-04-14 09:24:44,Facebook,,212,riêng katies ở tỉnh hưng yên hải phòng hạ long nghệ an đợi những bông hoa bắp bánh tart bắp bi ngàn lớp và bánh tart trứng ngàn lớp thơm béo thêm chút nữa nhen hẹn katies ghé katinat thưởng thức nè,197,riêng katies ở tỉnh hưng_yên hải_phòng hạ long_nghệ an_đợi những bông hoa bắp bánh_tart bắp bi_ngàn lớp và bánh_tart trứng ngàn lớp thơm_béo thêm chút nữa nhen hẹn katies ghé katinat thưởng_thức nè,33,Neutral,1.0,predicted,3
